ID,Slug,Name,"Date Created",Author,Description,Excerpt,Status,Categories,Tags,Price,Files,"File Download Limit","Featured Image",SKU,Notes,Sales,Earnings
53729,fall-event-advertising-package,"Fall Event Advertising Package","2019-01-11 02:25:22",64,"Are you looking for an advertising package for your next Fall event? Whether it&rsquo;s a Harvest Party, a Bonfire, or any other Fall Festival, this advertising package can be a great resource for you - save time and energy by plugging your event information into these &ldquo;ready-to-edit&rdquo; PSD files. The package includes:
&lt;ul&gt;
 	&lt;li&gt;11x17 poster PSD for easy editing&lt;/li&gt;
 	&lt;li&gt;1280x720 HD PSD file for projection and the web&lt;/li&gt;
 	&lt;li&gt;JPEGS of the &ldquo;final product&rdquo; for reference and inspiration.&lt;/li&gt;
 	&lt;li&gt;Square PSDs for Instagram&lt;/li&gt;
 	&lt;li&gt;Canter Bold and Canter Strips fonts&lt;/li&gt;
&lt;/ul&gt;
&lt;em&gt;NOTE: Fonts used are Canter Bold and Canter strips, both included in the ZIP file. Since you are downloading Photoshop files, you will need Photoshop or an alternative program to edit these files.&lt;/em&gt;",,publish,Events,Keith,5.00,https://s3.amazonaws.com/YouthMin/Keith/FallEventAdvertisingPackage.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/FallEvent-KP-Main.jpg,,,0,0
50361,fall-event-advertisement,"Fall Event Advertisement","2019-01-11 02:25:07",62,"Pick up this Fall event&nbsp;advertising package today for your event this Fall. With the Autumn leaves and the warm colors, this advertising package is guaranteed&nbsp;to draw attention. Package contains completely editable PSD files so you can plug in your own information.

This advertising package includes:

-3 editable PSD files (Poster 11&times;17, 4x6 Postcard Front, Presentation Slide)

&lt;em&gt;*Note: You are downloading photoshop files, and you will need photoshop or a similar alternative in order to edit these files. You will also need a working knowledge of Photoshop to edit it.&lt;/em&gt;",,publish,Uncategorized,,0.00,https://s3.amazonaws.com/YouthMin/Brent+Aiken/FallEventAd.zip,-1,,,,0,0
136774,fall-calendar-bundle,"Fall Calendar Bundle","2019-01-11 02:31:14",74,"Can't make up your mind on which calendar to grab? Pick up this bundle and get 4 beautiful calendars you can use over and over again for 50% off!

Includes:

&lt;a href=&quot;https://youthmin.local:8890/downloads/aug-oct-2017-calendar/&quot;&gt;The August - October calendar editable in pages&nbsp;&lt;/a&gt;

&lt;a href=&quot;https://youthmin.local:8890/downloads/fall-2017-line-calendar-word-psd/&quot;&gt;The Line Calendar editable in word or photoshop&lt;/a&gt;

&lt;a href=&quot;https://youthmin.local:8890/downloads/fall-2017-gradient-calendar/&quot;&gt;the Gradient grid calendar, a popular choice every semester, editable in photoshop&lt;/a&gt;

&lt;a href=&quot;https://youthmin.local:8890/downloads/simple-calendar-fall-2017/&quot;&gt;and the Simple calendar, editable in both word and photoshop&nbsp;&lt;/a&gt;

Click on any of the above links for more information, or just add it to your cart!",,draft,Calendars,,20.00,,-1,,,,0,0
261427,fall-calendar-2019-word-grid,"Fall Calendar 2019 word grid","2019-07-11 12:27:41",74,"Help your students and families know about upcoming youth ministry activities with this great editable youth ministry calendar template. What makes this fall calendar template great is it comes ready to edit in both photoshop form and in Microsoft Word, so anyone can customize it to their youth group!

Take the printed ministry calendar even further with the included social tools. We've included a full pack of images themed for this fall calendar template to focus on fall events, or monthly activities, and to give to the church instagram to tie in this branding.

This calendar is a whole pack of great resources to help you strengthen your youth ministry communications, and is a great tool for your back to school ministry to students. Download this student ministry resource today and you can be all set tonight.",,publish,Calendars,"2019 | Calendar | editable | fall | grid | Word",10,https://s3.amazonaws.com/YouthMin/Ben/Calendars/2019/Word_Grid_fall_2019.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/07/fall-calendar-template-youth-ministry-download.jpg,,,0,0
261064,fall-calendar-2019-lines-template,"Fall Calendar 2019 Lines template","2019-07-07 12:41:51",74,"Help your students and families know about upcoming youth ministry activities with this great editable calendar template. What makes this calendar template great is it comes ready to edit in both photoshop form and in Microsoft Word, so anyone can customize it to their group!

Take the printed calendar even further with the included social tools. We've included instagram story-covers to focus on fall events, or monthly activities, and to give to the church instagram to tie in this branding. You can use these images to add event information easily to share on any social network!

Even more, when using photoshop to edit, you can change the colors in a snap with our smart layers. One selection controls all of the yellow in our preview, the other does the red, so customizing the look is a breeze!

When it comes to editing in word or pages, its a snap to just import one of our color options from the backgrounds folder that includes premade looks!

This calendar is a whole pack of great resources to help you strengthen your communications this coming semester.

&amp;nbsp;","&lt;ul&gt;
 	&lt;li&gt;editable .psd and .doc files, use several softwares to customize (photoshop, word, pages, affinity, etc.)&lt;/li&gt;
 	&lt;li&gt;ready to go social graphics for continuous look of all fall activities&lt;/li&gt;
 	&lt;li&gt;clear communication of upcoming events&lt;/li&gt;
&lt;/ul&gt;",publish,Calendars,"autumn | Calendar | events | fall | pages | Photoshop | Social media | Word",10,https://s3.amazonaws.com/YouthMin/Ben/Calendars/2019/Fall2019_lines_calendar.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/07/fall-2019-youth-group-calendar.jpg,,,0,0
136112,fall-calendar-2017-photoshop-word-documents,"Fall Calendar 2017 (Photoshop & Word Documents)","2019-01-11 02:30:58",62,"Get your Fall calendar out faster by letting us do the work for you! All you have to do is add your dates and events and you&rsquo;re ready to go! In this Fall Calendar package, you get the Photoshop version and a version built in Microsoft Word. This calendar runs from September to December.",,draft,Calendars,,10.00,https://s3.amazonaws.com/brenta/FallCalendar17.zip,-1,,,,0,0
40766,fall-3-month-calendar-ms-word,"Fall 3 Month Calendar MS Word","2019-01-11 02:24:31",74,"Need a quick and easy calendar for your student ministry? Download this 3 month calendar template totally designed in Microsoft Word. You do not need Photoshop to edit this file. Worried about fonts? No problem! I used the standard system font 'Arial.'

&lt;em&gt;&nbsp;*As a note: You need Microsoft Word or another compatible program to edit this file.&nbsp;&lt;/em&gt;",,draft,Calendars,,5.00,https://s3.amazonaws.com/nickstore/WordCalendar_Fall2015.zip,-1,,,,0,0
260902,fall-2019-big-grid-calendar,"Fall 2019 big grid calendar","2019-06-28 15:45:24",74,"One of our most popular items, this calendar has been in constant demand since we first introduced it. The design of this calendar does a great job at grabbing attention, clearly laying out event information, and being useful enough for families to use in their kitchen. We don&rsquo;t usually make fluffy statements, no calendar gets as much positive feedback from students and parents in my ministry as the ones I make using this template.

Purchase and download this youth ministry calendar for an extremely intricate design, with everything neatly organized and labeled to help you fill in all of your Youth Ministry events into this calendar. It also comes with multiple backgrounds to choose from, or you can always find your own!

You can change the colors used very easily and quickly, and completely customize it to your youth ministry branding.

&lt;i&gt;*Note:&lt;strong&gt; You are downloading photoshop files&lt;/strong&gt;, and you will need photoshop or a similar alternative in order to edit these files. There is simply no way to create as detailed and&nbsp;heavy of a file that this calendar is in&nbsp;Microsoft word. We have other calendars that are editable in word under the calendars section.&lt;/i&gt;","&lt;ul&gt;
 	&lt;li&gt;full semester layout&lt;/li&gt;
 	&lt;li&gt;11 x 17 tabloid size design&lt;/li&gt;
 	&lt;li&gt;clean and clear design - communication is key&lt;/li&gt;
&lt;/ul&gt;",publish,Calendars,"Back to School | Calendar | fall | new year",10,https://s3.amazonaws.com/YouthMin/Ben/Calendars/2019/Fall19GradientGrid.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/06/download-youth-ministry-calendar-fall-2019.jpg,,,0,0
204246,fall-2018-calendar-word-format-gradient-grid,"Fall 2018 Calendar (Word format) Gradient Grid","2019-01-11 02:35:19",74,"Get your Fall calendar out faster by letting us do the work for you! All you have to do is add your dates and events and you&rsquo;re ready to go! This Fall Calendar download contains a beautiful calendar fully built in Microsoft Word, meaning you don't need any expensive software to customize it. This calendar runs from September to December.

Download it today and you can have it ready to hand out this week!",,publish,Calendars,,10.00,https://s3.amazonaws.com/YouthMin/Ben/Calendars/Word_Gradient.zip,-1,,,,0,0
136393,fall-2017-line-calendar-word-psd,"Fall 2017 Line Calendar - Word + .psd","2019-01-11 02:31:01",74,"This is an absolutely gorgeous Calendar that is extremely easy to edit and customize for your own ministry. All elements are clearly labeled and laid out in a simple way to help you edit this template in just a short amount of time.

This download does not contain the font used, though they can be found at their source site for free download. This download can be edited in either photoshop or &lt;strong&gt;Microsoft Word&lt;/strong&gt;.

As an extra bonus, we've included the editable versions of the slides used in the mock-up (Fall Retreat and Parent Lab), which are part of other products available for purchase on YouthMin.org!",,draft,Calendars,,10.00,https://s3.amazonaws.com/YouthMin/Ben/Calendars/Fall17LineCalendar.zip,-1,,,,0,0
136643,fall-2017-gradient-calendar,"Fall 2017 Gradient Calendar","2019-01-11 02:31:02",74,"One of our most popular items, this calendar has been in constant demand since we first introduced it. The design of this calendar does a great job at grabbing attention, clearly laying out event information, and being useful enough for families to use in their kitchen. We don't usually make fluffy statements, no calendar gets as much positive feedback from students and parents in my ministry as the ones I make using this template.

Purchase and download this file for an extremely intricate design, with everything neatly organized and labeled to help you fill in all of your Youth Ministry events into this calendar.

You can change the colors used very easily and quickly, and completely customize it to your youth ministry branding.

&lt;em&gt;*Note: You are downloading photoshop files, and you will need photoshop or a similar alternative in order to edit these files.&nbsp;&lt;/em&gt;",,draft,Calendars,,10.00,https://s3.amazonaws.com/YouthMin/Ben/Calendars/Fall17Gradient.zip,-1,,,,0,0
91875,fall-2016-calendar-word-format,"Fall 2016 Calendar (word format)","2019-01-11 02:28:12",74,"Here's a great looking calendar that you can fully customize in Microsoft Word! With plenty of space for events in the fall semester, this template has done all the hard work for you, making it super simple to have a great looking calendar to hand out this fall in your Youth Ministry!",,draft,Calendars,,10.00,https://s3.amazonaws.com/YouthMin/Ben/Calendars/FallCalendar2016.zip,-1,,,,0,0
92393,fall-2016-calendar-psd-word-document,"Fall 2016 Calendar (PSD & Word Document)","2019-01-11 02:28:14",1,"Get your Fall&nbsp;calendar out faster by letting us do the work for you! All you have to do is add your dates and events and you&rsquo;re ready to go! In this Fall&nbsp;Calendar package, you get the Photoshop version and a version built in Microsoft Word.",,draft,Calendars,,10.00,https://s3.amazonaws.com/brenta/fall16cal.zip,-1,,,,0,0
44281,fall-2015-calendar-booklet,"Fall 2015 Calendar booklet","2019-01-11 02:24:56",74,"Download this great calendar template for photoshop that is super simple to customize for your group. Everything comes in neat and organized folders to make it as simple as possible for you to customize for your Youth Ministry.

This calendar is an 11x17 printed front and back to give room for you to lay out your teaching schedule for Parents as well. The benefit of the larger calendar on the inside is that Parents can hang it on their fridge and use it as a go to calendar in their Kitchen, so it's easier to remember events.",,draft,Calendars,,10.00,https://s3.amazonaws.com/YouthMin/Ben/Calendars/2015+Fall+Calendar.zip,-1,,,,0,0
37537,fall-2015-calendar,"Fall 2015 Calendar","2019-01-11 02:24:00",9,"Get your Fall&nbsp;calendar out faster by letting us do the work for you! All you have to do is add your dates and events and you&rsquo;re ready to go! In this Fall&nbsp;Calendar package, you get the Photoshop version and a version built in Microsoft Word.",,publish,Calendars,,10.00,https://s3.amazonaws.com/YouthMin/Fall2015Calendar.zip,-1,,,,0,0
268264,fake-refuse-to-live-as-the-world,"Fake: Refuse to Live as the World","2019-11-23 22:10:15",58,"This lesson covers how we should be living as the saved people we are in Jesus versus trying to do good things to be saved. Students will see how they are already accepted by Jesus and that is the reason they do good works. This lesson looks at a passage in Amos 5 where God is upset at the people for being fake and living as the world sees God. We want to refuse to live as the world&rsquo;s view of God and live for Jesus as He is.

&amp;nbsp;","This resource includes:
&ndash; 1 Teaching Manuscript
&ndash; 1 Small group guide
&ndash; Presentation graphics
&ndash; Cover photo graphic
&ndash; Social media promo graphic
&ndash; Social media recap graphic
&ndash; Psd files of graphics",publish,"Sermon Series","Alive | Amos | Fake | Followers of Jesus | Live it Out",5.00,https://ymblock.s3.amazonaws.com/Fake_oneoff.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/11/fake-one-off.jpg,,,0,0
53106,fake-or-florida,"Fake or Florida","2019-01-11 02:25:14",2,"&lt;div class=&quot;page&quot; title=&quot;Page 1&quot;&gt;
&lt;div class=&quot;section&quot;&gt;
&lt;div class=&quot;layoutArea&quot;&gt;
&lt;div class=&quot;column&quot;&gt;

Florida is known for its crazy news stories. In this game your students have to guess whether the news headline is fake or a real news headline from Florida. This can be an upfront game or a yell from the crowd type of game. So much fun even a Floridian will love it!

&lt;/div&gt;
&lt;/div&gt;
&lt;/div&gt;
&lt;/div&gt;",,draft,Uncategorized,,3.00,https://s3.amazonaws.com/YouthMin/Frank/Games/FakeOrFlorida.zip,-1,,,,0,0
159895,exodus-student-devotional-book-50,"Exodus Student Devotional Book (50)","2019-01-11 02:33:09",13,"&lt;strong&gt;50 Student Devotionals (61 FULL pages)&lt;/strong&gt;
5 devotionals each week (skipping Sunday and Wednesday)
Introduction and overview of the Book of Exodus
&lt;em&gt;The next ten weeks of devotionals will hopefully give you a place to read, process, and journal through the Book of Exodus. We want to emphasize the quality of your reading of the Bible and not the quantity. The Exodus Bible Devotional has very limited original content, instead we are intending you to use the Bible Devotional as a guide for you to work through as you explore Scripture. The content will all be questions that help you discover the meaning of each verse of the Book of Exodus. We hope that you write down your answers and reflections in a journal or print these pages out and write beside each question.&lt;/em&gt;

&lt;strong&gt;How do you use this product?&lt;/strong&gt;
Print one of these for each of your students, post them as blog entries, or text them out to a group. Encourage your students to be in God's Word by reading it together and embracing accountability.

&lt;strong&gt;Word Document and PDF included&lt;/strong&gt;",,pending,Discipleship,,10.00,https://s3.amazonaws.com/YouthMin/Jonathan+Holmes/ExodusDevo.zip,-1,,,,0,0
159883,exodus-graphics,"Exodus Graphics","2019-01-11 02:33:08",13,"Graphics for you to walk your students through a series on the Book of Exodus. This download includes BOTH PSD and JPEG files for you. There is a title slide and a background slide for you to overlay text in PowerPoint.",,pending,"Admin Tools",,5.00,https://s3.amazonaws.com/YouthMin/Jonathan+Holmes/ExGraphics.zip,-1,,,,0,0
223897,exodus-10-week-teaching-series,"The Book of Exodus","2019-01-11 02:36:25",13,"Take your students on a ten week journey (or sojourn if you wish) through the Book of Exodus. This is all the material you need to be prepared to teach your students about the beautiful story of redemption found in the Book of Exodus.

DOWNLOAD INCLUDES
Series overview sheet (10 pages)
10 Word-for-word Message Transcripts
Logo and Scripture slide","A 10 week series that covers the story of the Book of Exodus in its entirety!",draft,"Sermon Series",,30.00,https://s3.amazonaws.com/YouthMin/Jonathan+Holmes/Exodus+-+Messages.zip,-1,,,,0,0
245034,everyday-christian,"Everyday Christian","2019-09-17 10:15:58",18,"We are not called to be followers of Christ within the confines of the four walls of the church, but every day, no matter where we are. The goal of this four-part series is to help your students own their faith in the every day.",,pending,"Sermon Series","Active | Christian | Everyday | Live it Out | Own Your Faith | Ownership",15,https://youthmin.local:8890/wp-content/uploads/woocommerce_uploads/2019/03/Everyday-Christian.zip,1,https://youthmin.local:8890/wp-content/uploads/2019/03/Everyday-Christian-series-image.jpg,,,0,0
223920,events-poster-pack,"Events Poster Pack","2019-07-02 02:36:32",13,"We love to promote our events to our students in a bunch of different ways. We do a ton of social media and texting, but we have grown to see the importance of putting our events in front of them while they are in the building every week. So, we purchased a bunch of 24x36 frames and swap out these event and ministry posters as they come throughout the year. It's a quick and easy reminder of what is coming up in the ministry!

You really need Photoshop or an equivalent program to be able to customize these for your ministry. If you are looking for some help, then reach out to me and I will see what I can do!

Five 24x36 Event Posters (PSD)",,publish,"Uncategorized | Admin Tools",,10.00,https://s3.amazonaws.com/YouthMin/Jonathan+Holmes/Poster+Pack+-+Events.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/event-poster-pack.jpg,,,0,0
223934,event-registration-card-psd-doc,"Event Registration Card (PSD/DOC)","2019-07-29 02:36:35",13,"This might be the easiest way to signup someone for a trip. This is 4x5 card is perfect to hand out to students to get them to signup for your coming events. You don't need Photoshop to make this card look great!

Event Signup Card (PSD and Word Doc)
Event Signup Generic Card (JPEG ready to print)",,publish,"Admin Tools | Events","card | editable | event | sign up",5.00,https://s3.amazonaws.com/YouthMin/Jonathan+Holmes/Event+Signup+Form.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/event-signup-card-youth-ministry-event-download.jpg,,,0,0
101964,event-planner-and-evaluation-form,"Event Planner and Evaluation form","2019-01-11 02:29:12",74,"This 4 page document will help you to plan better events in a better way with your team. It walks through countless questions you should be asking for any type of event expecting any number of people, and includes a great evaluation sheet at the end that doesn't just focus on what went wrong, but helps you celebrate and learn from what went right, as well.

This download comes in a preset, non-branded .pdf file to print and go, but it also contains .psd files so you can customize it for your ministry.

&lt;a href=&quot;https://youthmin.local:8890/author/ben-read/?author_downloads=true&quot;&gt;View more products from Ben Read.&lt;/a&gt;","&lt;ul&gt;
 	&lt;li&gt;4 page guide/worksheet for better events&lt;/li&gt;
 	&lt;li&gt;questions to work through as a team for planning and post event evaluation&lt;/li&gt;
 	&lt;li&gt;read to go sheets, and customizable formats included&lt;/li&gt;
&lt;/ul&gt;",publish,"Admin Tools",,3.00,https://s3.amazonaws.com/YouthMin/Ben/Administration/Event_plan_eval.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/event-planning-worksheet.jpg,,,0,0
27945,event-flyer-template-design,"Event Flyer Template Design","2019-01-11 02:22:02",64,"One of the most important things you can do in Youth Ministry is communicate well. This event flyer / letter will help you get the word out about your next event down to the nitty gritty details. Share details about the upcoming event like dates, emergency numbers, departure times, and how to register...all in a nicely designed 8.5x11 letter / flyer format. Included in this package is the editable letterhead (Photoshop file) where you can put your logo and event info, Indesign template, a PDF to see the finished product, and a Pages document as well.

&lt;em&gt;NOTE: You are downloading Photoshop, Indesign, and Pages documents. &xi;You will need those programs or alternatives that can open those file types to edit the documents.&lt;/em&gt;",,publish,,,7.00,https://s3.amazonaws.com/YouthMin/Keith/EventFlyerTemplate.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/EventFlyerTemplate-KP-Main.jpg,,,0,0
27950,event-advertising-postcards-wacky-week,"Event Advertising Postcards (Wacky Week)","2019-01-18 02:22:04",64,"Looking for a great retro style design for your next event or activity?&xi; Look no further!&xi; These event advertising postcards feature great colors, cool fonts, a vintage feel, and they are created at 8x5 and 350dpi so they are ready for print.&xi; These postcards are fully editable PSD files.&xi; Just plug in your own information, and send them to print.

This package includes:
&lt;ul&gt;
 	&lt;li&gt;2 Fully Editable PSD files (front and back of postcard)&lt;/li&gt;
 	&lt;li&gt;2 JPEGS for your reference of finished product&lt;/li&gt;
&lt;/ul&gt;
&lt;em&gt;*Note: You are downloading photoshop files, and you will need photoshop or a similar alternative in order to edit these files. You will also need a working knowledge of Photoshop to edit it.&lt;/em&gt;",,publish,,,5.00,https://s3.amazonaws.com/YouthMin/Keith/EventAdvertisingPostcards.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/EventAdsWW-KP-Main.jpg,,,0,0
27958,event-advertising-package-family-worship-night,"Event Advertising Package (Family Worship Night)","2019-01-11 02:22:12",64,"Pick up this simple advertising package today for your next activity.&xi; Featuring a soft background and bold type, this advertising package is certain to draw attention.&xi; Package contains completely editable PSD files so you can plug in your own information.

This advertising package includes:

-3 editable PSD files (Poster 11x17, postcards 5x8 front and back)

-2 JPEGS of postcard for your reference of final product.

&lt;em&gt;*Note: You are downloading photoshop files, and you will need photoshop or a similar alternative in order to edit these files. You will also need a working knowledge of Photoshop to edit it.&lt;/em&gt;",,publish,,,4.00,https://s3.amazonaws.com/YouthMin/Keith/EventAdvertising-FamilyWorship.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/EventAd-Fam-KP-Main.jpg,,,0,0
30481,esther-4-week-small-group-curriculum-and-sermon-series,"Esther - 4 Week Small Group Curriculum and Sermon Series","2019-06-11 02:23:21",74,"The name of God is never mentioned in the entire book of Esther, yet you can clearly see Him at work through the book. This 4 week Small Group Curriculum and 4 week Sermon series obviously complement each other perfectly, but they also can be used as stand alone studies.

Through these 4 week studies, your students will read through the book of Esther and gain an in-depth knowledge of the book, as well as important take aways for our lives today, from standing up for what you believe in and taking risks for God, to what it means to walk Humbly with Him.

Download this bundle today and know you've got a great month of lessons all taken care of for your ministry.",,publish,,,12.00,https://s3.amazonaws.com/YouthMin/Ben/Sermon+Series/Esther_Series.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/esther-sermon-series-youth-ministry-download.jpg,,,0,0
159956,escape-the-room-guide,"Escape the Room guide","2019-01-11 02:33:21",74,"One of our favorite events with our youth ministry right now is escape the rooms. We did this one this fall as part of a larger event and it was a huge hit that no one could solve in time. It's church related, but it definitely wasn't lame, and our group (primarily unchurch kids) absolutely loved it.

&lt;strong&gt;PREMISE:&lt;/strong&gt; Your group was voluntold to stay after service to help clean up after a birthday celebration in a Sunday School Classroom. When you walked into the classroom, the door closed behind you locking you in the room. Everyone else seems to have left the church. With no keys in sight, figure out how to get into the spare key box by unlocking the locks. Luckily, the custodians will be back in an hour to let you out if you can&rsquo;t get out on your own.

This pack contains graphics to promote the event, as well as a complete guide/walk through for one escape room, including extra resources to print as props. There is leeway in how you set it up that will make it easier or harder, we're happy to answer any questions you may have.","&lt;ul&gt;
 	&lt;li&gt;4 puzzle challenge to unlock the door&lt;/li&gt;
 	&lt;li&gt;easy to print off clues, pieces&lt;/li&gt;
 	&lt;li&gt;easy to create multiple rooms running this guide&lt;/li&gt;
&lt;/ul&gt;",publish,Games,"escape room",15.00,https://s3.amazonaws.com/YouthMin/Ben/Events/Escape_room.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/Product_Image-4.jpg,,,0,0
220211,escape-the-room-2-pack,"Escape the room 2 pack","2019-10-08 02:36:06",74,"Grab both our killer escape room guides for a super low price!

We want to make it as accessible and easy to put on an escape room event for halloween next week, and this mini deal lets you set up two rooms to run simultaneously.

A super easy event option is to set up these two rooms, and if you have a super small group, have them work through both rooms, and you've got 2 hours filled. Got a larger group? Have teams of 6-10 tackle these rooms, and have a waiting area where students can play 9-square, gaga, etc, or just chill out and eat pizza. You can also double up the room guides and have 2 or 3 of each one going at the same time, depending on group size and budget.

There are necessary costs associated with setting up these rooms, but once you have the supplies you can use them over and over again. Both guides contain a complete shopping list of what you'll need for the rooms to work great.

Check out some of the pictures to see what the room looks like set up.

&lt;a href=&quot;https://youthmin.local:8890/product/escape-the-room-guide/&quot;&gt;Escape Room guide&lt;/a&gt;

&lt;a href=&quot;https://youthmin.local:8890/product/escape-room-guide-jungle-games/&quot;&gt;Jungle Escape Room guide&lt;/a&gt;

&amp;nbsp;

&amp;nbsp;","&lt;ul&gt;
 	&lt;li&gt;two full escape room guides&lt;/li&gt;
 	&lt;li&gt;come with multiple .pdf's and printouts to set up and run your own rooms at church&lt;/li&gt;
 	&lt;li&gt;normally $15 each!&lt;/li&gt;
&lt;/ul&gt;",publish,Events,"escape room | youth group escape room | youth ministry event",18.00,"https://s3.amazonaws.com/YouthMin/Ben/Events/Escape_room.zip | https://s3.amazonaws.com/YouthMin/Ben/Events/Jungle_Escape_Room.zip",-1,https://youthmin.local:8890/wp-content/uploads/2019/01/escape-room-2-pack-bundle.jpg,,,0,0
212437,escape-room-guide-jungle-games,"Escape Room Guide - Jungle Games","2019-01-11 02:35:21",74,"One of our favorite events with our youth ministry right now is escape the rooms. We did this recently as part of our fall launch and it was a huge hit!

&lt;strong&gt;PREMISE&lt;/strong&gt; You and your group of friends were helping out an elderly neighbor clean out her basement when you came across an extremely old, but curiously looking board game. You decided to take a break and play, only to discover this board game affects real life! You&rsquo;ve been sucked into the game and find yourselves trapped in what appears to be a hut in the middle of a jungle in the middle of nowhere. The first thing you spotted was a handwritten note from Dr. Smolder that simply said &ldquo;It&rsquo;s your turn to roll the dice! We&rsquo;ve been captured by locals, but I hid the dice for safe keeping. They will be back in 60 minutes to clear this space. If you can&rsquo;t take your turn and advance the game before then, we&rsquo;ll all be trapped here!&rdquo;Find the dice and roll before time is out!

This pack contains
&lt;ul&gt;
 	&lt;li&gt;graphics to promote the event&lt;/li&gt;
 	&lt;li&gt;a complete guide/walk through for one escape room&lt;/li&gt;
 	&lt;li&gt;8 separate puzzles to work through to complete the challenge&lt;/li&gt;
 	&lt;li&gt;17 resources to print as clues and props&lt;/li&gt;
 	&lt;li&gt;a supply list with links to locks and props we purchased for this room&lt;/li&gt;
&lt;/ul&gt;",,publish,Games,,15.00,https://s3.amazonaws.com/YouthMin/Ben/Events/Jungle_Escape_Room.zip,-1,https://youthmin.local:8890/wp-content/uploads/2019/01/thumbnail_template_square-1.png,,"There are some who have reported an issue with some .pdf's not opening. If you run into this issue, you can visit https://www.dropbox.com/sh/ol8s77sxczkziiz/AAD5YaE5rvs0P2SthUTOB6d8a?dl=0",0,0
72277,epic-story-series-graphics,"Epic Story Series Graphics","2019-01-11 02:26:12",55,"Fully editable Adobe Illustrator graphics to promote a teaching series on the overarching story of the Bible. This file contains graphics formatted for Facebook event headers, Instragram pics, and a full-page flyer, plus background slides for SD or HD screens. These are great graphics to go along with a study of the Bible, the Story series, heroes of the Bible, Hebrews 11, or more! The graphics are specially designed to give an extra feature if you print the .AI files out with a CMYK laser printer with overprinting black (the Books of the Bible in the graphic will have a different gloss than the background).

This digital download includes seven Photoshop .PSD files, seven .PNG samples, and an Illustrator .AI file with all graphic formats.",,pending,Uncategorized,,3.00,https://s3.amazonaws.com/YouthMin/JasonSell/EpicStory.zip,-1,,,,0,0
187493,ephesians-a-big-picture-view,"Ephesians: A Big Picture View","2019-01-11 02:34:44",74,"A 12-week teaching series through the book of Ephesians. If you are like me then you enjoy studying the Scriptures and teaching God's Word to students. However, not everyone enjoys putting together the big picture stuff. That's where Ephesians: A Big Picture View comes in. This resource is meant to be the everything you need to create an amazing teaching series but also allows you the flexibility to create your own individual lessons (there is a sample lesson provided).

Here's what this resource includes:
1. Curriculum-at-a-glance - breaks up the whole book of Ephesians into 12 teaching weeks that includes smaller units, lesson titles, Scripture, main points, biblical and systematic themes, and gospel-focused vocabulary.
2. An in-depth guide to all the major doctrines found in Ephesians including a more comprehensive list that lets you know where to find the biblical and systematic theology themes as well as the gospel vocabulary.
3. Unit Lesson Objectives for all 12 lessons - includes the objectives for the mind, will, and emotions.
4. Lesson Example - includes a sample of the teacher prep guide, the teacher study, and the lesson guide.
5. Resource list - this helps you dig more into Ephesians",,draft,Uncategorized,,0,,-1,,,,0,0
44102,envy,Envy,"2019-01-11 02:24:55",1,"We live in a culture of envy. It is all around us, so how do we deal with it and how can we see the gospel truth through it?

Envy&nbsp;is a single message and small group lesson with this as its' goal:
&lt;blockquote&gt;
&lt;p class='p1'&gt;&lt;span class='s1'&gt;&lt;b&gt;Envy&nbsp;- Small Group Guide&lt;/b&gt;&lt;/span&gt;&lt;/p&gt;
&lt;p class='p1'&gt;&lt;span class='s1'&gt;Proverbs 14:30; Acts 13:44-45; Romans 14:7-8&lt;/span&gt;&lt;/p&gt;
&lt;p class='p2'&gt;&lt;span class='s1'&gt;In small groups this week our hope is that every student leaves understanding what envy does, examples of envy, and how to kill envy in our lives.&lt;/span&gt;&lt;/p&gt;
&lt;/blockquote&gt;
&lt;p class='p2'&gt;This download comes with the series graphics, the small group discussion guide, how to teach leaders to use the small group guide, an enhanced section for high school groups, and a word for word message manuscript to use in large group teaching.&lt;/p&gt;
&lt;p class='p2'&gt;Trust me, everyone will be envious of you&nbsp;downloading this series today!&lt;/p&gt;
&lt;p class='p2'&gt;&lt;/p&gt;

",,draft,Uncategorized,,3.00,https://s3.amazonaws.com/YouthMin/Jonathan+Holmes/Envy.zip,-1,,,,0,0
